experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_150938_4800d9,1,5,5.0,3,technician,99.819,37.485,95.035,0.772,Radiology-R15,0.563,none,False,0.1925,False,none,0.5,35.019,17.017,52.037,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,True,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,5,5.0,4,physician,108.414,37.35,96.212,0.471,Emergency-R01,0.418,none,False,0.248,False,none,0.5,32.745,15.553,48.299,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,5,5.0,5,physician,99.712,36.953,94.693,1.968,Laboratory-R15,0.756,none,False,0.2057,False,none,0.5,55.006,17.302,72.308,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,5,5.0,6,technician,102.481,37.499,96.83,1.079,Surgery-R12,0.487,none,False,0.2447,False,none,0.5,59.603,13.529,73.132,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,5,5.0,7,cleaning_staff,91.252,36.809,95.403,1.478,Emergency-R08,0.422,none,False,0.1722,False,none,0.5,51.533,13.368,64.901,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,5,5.0,8,porter,103.389,37.103,95.936,1.265,Ward-A-R12,0.834,none,False,0.1673,False,none,0.5,41.33,16.155,57.485,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,1,nurse,109.11,37.637,95.586,2.181,Emergency-R01,0.896,none,False,0.3709,False,none,0.5,59.46,17.265,76.725,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,2,technician,93.702,36.999,95.873,1.1,Surgery-R07,0.331,none,False,0.1584,False,none,0.5,38.365,18.674,57.039,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,3,technician,99.649,37.461,95.11,1.417,Pharmacy-R08,0.534,none,False,0.1868,False,none,0.5,45.552,16.245,61.796,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,4,physician,113.194,37.49,96.05,1.373,Emergency-R02,0.545,none,False,0.2875,False,none,0.5,48.845,15.713,64.557,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,5,physician,100.212,36.982,94.594,0.831,Radiology-R04,0.736,none,False,0.172,False,none,0.5,53.841,11.258,65.098,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,6,technician,103.993,37.522,96.668,1.348,Surgery-R09,0.482,none,False,0.2521,False,none,0.5,33.741,17.895,51.637,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,7,cleaning_staff,95.207,36.886,95.206,0.577,Emergency-R08,0.557,none,False,0.1961,False,none,0.5,52.192,15.967,68.159,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,6,6.0,8,porter,102.445,37.138,95.836,1.946,Ward-A-R10,0.76,none,False,0.1995,False,none,0.5,37.146,15.075,52.221,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,1,nurse,105.051,37.625,95.561,1.723,ICU-R11,0.739,none,False,0.315,False,none,0.5,52.685,15.516,68.202,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,2,technician,93.227,37.019,95.822,0.76,Surgery-R09,0.304,none,False,0.1578,False,none,0.5,40.801,12.297,53.098,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,3,technician,99.216,37.52,94.977,1.068,Radiology-R06,0.507,none,False,0.191,False,none,0.5,57.773,14.055,71.828,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,4,physician,117.023,38.061,94.817,0.896,Emergency-R04,0.359,high_fatigue,True,0.3703,False,none,0.5,50.947,13.578,64.525,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,5,physician,103.557,37.033,94.606,2.566,Laboratory-R15,0.809,none,False,0.2671,False,none,0.5,56.518,13.572,70.09,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,6,technician,109.339,37.638,96.48,1.895,Surgery-R07,0.618,none,False,0.3238,False,none,0.5,31.324,14.567,45.891,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,7,cleaning_staff,96.481,36.891,95.05,1.557,Emergency-R11,0.545,none,False,0.2139,False,none,0.5,43.245,15.554,58.798,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,7,7.0,8,porter,92.67,36.828,98.552,2.615,Ward-A-R01,0.446,none,False,0.1677,False,none,0.5,57.586,15.828,73.413,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,True,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,1,nurse,105.708,37.626,95.608,1.071,Radiology-R13,0.721,none,False,0.2243,False,none,0.5,35.373,16.263,51.636,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,2,technician,91.786,37.032,95.568,1.098,Surgery-R11,0.262,none,False,0.1569,False,none,0.5,47.132,14.349,61.481,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,3,technician,116.465,38.964,94.336,1.096,Radiology-R12,0.442,heat_stress,True,0.3991,False,none,0.5,57.258,14.602,71.859,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,4,physician,115.687,37.589,95.966,1.435,Emergency-R03,0.535,none,False,0.3082,False,none,0.5,54.018,14.882,68.9,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,5,physician,109.574,37.122,94.365,2.108,Laboratory-R15,1.0,none,False,0.2875,False,none,0.5,41.98,14.382,56.362,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,6,technician,111.886,37.701,96.262,1.597,Surgery-R04,0.667,none,False,0.3233,False,none,0.5,39.371,15.024,54.394,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,7,cleaning_staff,96.623,36.95,94.946,1.648,Emergency-R13,0.507,none,False,0.2201,False,none,0.5,37.594,13.985,51.579,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,8,8.0,8,porter,105.425,37.169,95.704,2.119,Ward-A-R05,0.796,none,False,0.2302,False,none,0.5,48.578,14.062,62.64,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,1,nurse,109.857,37.672,95.328,2.035,Radiology-R01,0.866,none,False,0.3016,False,none,0.5,58.942,12.089,71.031,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,2,technician,98.031,37.11,95.628,1.349,Surgery-R04,0.461,none,False,0.1997,False,none,0.5,34.138,11.696,45.834,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,3,technician,97.261,37.499,95.178,1.447,Radiology-R09,0.39,none,False,0.1717,False,none,0.5,39.634,12.678,52.312,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,4,physician,115.742,37.586,95.669,1.178,Emergency-R13,0.481,none,False,0.3094,False,none,0.5,43.707,14.863,58.57,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,5,physician,109.221,37.134,94.349,1.952,Emergency-R15,0.989,none,False,0.3468,False,none,0.5,45.411,12.037,57.448,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,6,technician,110.252,37.686,96.225,1.616,Surgery-R11,0.542,none,False,0.3083,False,none,0.5,68.374,12.473,80.847,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,7,cleaning_staff,103.317,37.028,94.911,1.345,Emergency-R10,0.703,none,False,0.246,False,none,0.5,51.548,13.798,65.346,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,9,9.0,8,porter,97.645,37.068,95.916,1.55,Ward-A-R10,0.469,none,False,0.1275,False,none,0.5,41.35,15.247,56.597,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,1,nurse,106.597,37.668,95.275,1.314,Radiology-R09,0.725,none,False,0.2399,False,none,0.5,45.997,15.35,61.347,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,2,technician,84.253,36.444,97.131,0.459,Surgery-R14,0.062,none,False,0.1043,False,none,0.5,46.367,11.255,57.622,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,True,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,3,technician,99.0,37.531,94.809,0.873,Radiology-R15,0.447,none,False,0.1911,False,none,0.5,53.854,12.98,66.835,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,4,physician,117.293,37.603,95.684,1.597,Emergency-R05,0.488,none,False,0.3294,False,none,0.5,35.796,13.65,49.446,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,5,physician,104.892,37.088,94.323,1.311,Laboratory-R08,0.796,none,False,0.2083,False,none,0.5,44.26,18.602,62.862,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,6,technician,112.825,37.734,96.083,1.176,Surgery-R12,0.598,none,False,0.3124,False,none,0.5,44.676,17.266,61.942,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,7,cleaning_staff,101.699,37.028,94.588,1.558,Emergency-R10,0.588,none,False,0.2501,False,none,0.5,45.846,13.148,58.994,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,10,10.0,8,porter,102.428,37.173,95.474,1.99,Ward-A-R14,0.622,none,False,0.2047,False,none,0.5,39.214,13.372,52.586,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,1,nurse,108.85,37.666,95.37,1.672,Radiology-R04,0.785,none,False,0.2673,False,none,0.5,39.527,12.303,51.83,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,2,technician,97.359,37.128,95.27,0.753,Surgery-R03,0.377,none,False,0.2017,False,none,0.5,48.095,12.881,60.976,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,3,technician,102.762,37.522,94.67,2.052,Radiology-R01,0.485,none,False,0.2522,False,none,0.5,47.016,11.499,58.514,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,True,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,4,physician,120.194,37.667,95.612,1.538,Emergency-R14,0.519,none,False,0.3462,False,none,0.5,46.386,12.604,58.991,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,5,physician,104.902,37.129,94.311,1.31,Laboratory-R03,0.793,none,False,0.2122,False,none,0.5,46.465,15.043,61.508,False,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
EXP_20260507_150938_4800d9,1,11,11.0,6,technician,112.23,37.786,96.083,1.304,Surgery-R11,0.5,none,False,0.0,False,no_assessment_packet_loss,0.5,63.29,0.0,63.29,True,0.17975,0.66667,0.35,0.65,0.78,0.58,0.18,False,0.075,False,0.055,False,0.52,0.0,
